GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0055003	cardiac myofibril assembly	0.03260463094371688	0.03260463094371688	+1	PDGFRA,SMAD4
GO:0014741	negative regulation of muscle hypertrophy	0.03260463094371688	0.03260463094371688	+1	NOTCH1,SMAD4
GO:0045943	positive regulation of transcription by RNA polymerase I	0.03260463094371688	0.03260463094371688	+1	MTOR,TAF1
GO:2000108	positive regulation of leukocyte apoptotic process	0.03260463094371688	0.03260463094371688	+1	TP53,CDKN2A
GO:0000724	double-strand break repair via homologous recombination	0.03260463094371688	0.03260463094371688	+1	BRCA1,POLQ,SETD2,BRCA2
GO:0010614	negative regulation of cardiac muscle hypertrophy	0.03260463094371688	0.03260463094371688	+1	NOTCH1,SMAD4
GO:0060541	respiratory system development	0.03260463094371688	0.03260463094371688	+1	CEBPA,WT1,FGFR2
GO:0000725	recombinational repair	0.033466670160505474	0.033466670160505474	+1	BRCA1,POLQ,SETD2,BRCA2
GO:0007272	ensheathment of neurons	0.033844301174620756	0.033844301174620756	+1	PTEN,NF1,PRX
GO:0031058	positive regulation of histone modification	0.033844301174620756	0.033844301174620756	+1	CTNNB1,BRCA1,SMAD4
GO:0008366	axon ensheathment	0.033844301174620756	0.033844301174620756	+1	PTEN,NF1,PRX
GO:0045814	negative regulation of gene expression, epigenetic	0.034360771332101935	0.034360771332101935	+1	DNMT3A,HIST1H1C,SIN3A,EZH2
GO:0006413	translational initiation	0.03468046953476904	0.03468046953476904	+1	NPM1,RPL22,MTOR,EIF4A2,RPL5
GO:0007254	JNK cascade	0.03468046953476904	0.03468046953476904	+1	EGFR,MAP2K4,MAPK8IP1,MECOM,NCOR1
GO:0042307	positive regulation of protein import into nucleus	0.035087814657425366	0.035087814657425366	+1	PIK3R1,CDH1
GO:0060317	cardiac epithelial to mesenchymal transition	0.035087814657425366	0.035087814657425366	+1	NOTCH1,TGFBR2
GO:0071229	cellular response to acid chemical	0.035087814657425366	0.035087814657425366	+1	EPHA3,SOX9,ATM,MTOR
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.035087814657425366	0.035087814657425366	+1	KRAS,NRAS,EP300
GO:0061311	cell surface receptor signaling pathway involved in heart development	0.035087814657425366	0.035087814657425366	+1	NOTCH1,CTNNB1
GO:0060389	pathway-restricted SMAD protein phosphorylation	0.035087814657425366	0.035087814657425366	+1	SMAD4,TGFBR2,ACVR2A
GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	0.035087814657425366	0.035087814657425366	+1	TP53,WT1
GO:2000273	positive regulation of signaling receptor activity	0.035087814657425366	0.035087814657425366	+1	FBXW7,TAF1
GO:0051865	protein autoubiquitination	0.035087814657425366	0.035087814657425366	+1	BRCA1,LRRK2,TAF1
GO:0051123	RNA polymerase II preinitiation complex assembly	0.035087814657425366	0.035087814657425366	+1	TP53,TAF1
GO:0034405	response to fluid shear stress	0.035087814657425366	0.035087814657425366	+1	NFE2L2,AKT1
GO:0034332	adherens junction organization	0.03594307837924981	0.03594307837924981	+1	PTEN,CTNNB1,CDH1,EPHA3
GO:0043010	camera-type eye development	0.03594307837924981	0.03594307837924981	+1	NF1,SOX9,WT1,PDGFRA
GO:0000187	activation of MAPK activity	0.03594307837924981	0.03594307837924981	+1	MAP2K4,TLR4,LRRK2,KIT
GO:0071887	leukocyte apoptotic process	0.036243297511427484	0.036243297511427484	+1	TP53,CDKN2A,AKT1
GO:0030193	regulation of blood coagulation	0.036243297511427484	0.036243297511427484	+1	TLR4,PDGFRA,FOXA2
GO:1900046	regulation of hemostasis	0.036243297511427484	0.036243297511427484	+1	TLR4,PDGFRA,FOXA2
GO:0030218	erythrocyte differentiation	0.036243297511427484	0.036243297511427484	+1	KIT,ACVR1B,ACVR2A
GO:0007584	response to nutrient	0.036243297511427484	0.036243297511427484	+1	MTOR,FOXA2,TAF1
GO:0036216	cellular response to stem cell factor stimulus	0.03703923425457004	0.03703923425457004	+1	KIT
GO:0036369	transcription factor catabolic process	0.03703923425457004	0.03703923425457004	+1	TAF1
GO:0038109	Kit signaling pathway	0.03703923425457004	0.03703923425457004	+1	KIT
GO:0043974	histone H3-K27 acetylation	0.03703923425457004	0.03703923425457004	+1	SIN3A
GO:0043006	activation of phospholipase A2 activity by calcium-mediated signaling	0.03703923425457004	0.03703923425457004	+1	EGFR
GO:0002663	positive regulation of B cell tolerance induction	0.03703923425457004	0.03703923425457004	+1	TGFBR2
GO:0002661	regulation of B cell tolerance induction	0.03703923425457004	0.03703923425457004	+1	TGFBR2
GO:0031114	regulation of microtubule depolymerization	0.03703923425457004	0.03703923425457004	+1	APC,NAV3
GO:0036314	response to sterol	0.03703923425457004	0.03703923425457004	+1	TGFBR2,SMAD2
GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	0.03703923425457004	0.03703923425457004	+1	NOTCH1
GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	0.03703923425457004	0.03703923425457004	+1	ASXL1
GO:0044262	cellular carbohydrate metabolic process	0.03703923425457004	0.03703923425457004	+1	PTEN,AKT1,BRAF,EP300,FOXA2
GO:0003250	regulation of cell proliferation involved in heart valve morphogenesis	0.03703923425457004	0.03703923425457004	+1	NOTCH1
GO:0003249	cell proliferation involved in heart valve morphogenesis	0.03703923425457004	0.03703923425457004	+1	NOTCH1
GO:0003220	left ventricular cardiac muscle tissue morphogenesis	0.03703923425457004	0.03703923425457004	+1	SMAD4
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	0.03703923425457004	0.03703923425457004	+1	ERCC2
GO:0048866	stem cell fate specification	0.03703923425457004	0.03703923425457004	+1	SOX9
GO:0032707	negative regulation of interleukin-23 production	0.03703923425457004	0.03703923425457004	+1	TLR4
GO:0034770	histone H4-K20 methylation	0.03703923425457004	0.03703923425457004	+1	BRCA1
GO:0046632	alpha-beta T cell differentiation	0.03703923425457004	0.03703923425457004	+1	RUNX1,TGFBR2,CBFB
GO:0003169	coronary vein morphogenesis	0.03703923425457004	0.03703923425457004	+1	NOTCH1
GO:0045976	negative regulation of mitotic cell cycle, embryonic	0.03703923425457004	0.03703923425457004	+1	CTNNB1
GO:0048617	embryonic foregut morphogenesis	0.03703923425457004	0.03703923425457004	+1	SOX17
GO:0045740	positive regulation of DNA replication	0.03703923425457004	0.03703923425457004	+1	EGFR,ATRX
GO:0045720	negative regulation of integrin biosynthetic process	0.03703923425457004	0.03703923425457004	+1	AR
GO:0045639	positive regulation of myeloid cell differentiation	0.03703923425457004	0.03703923425457004	+1	RUNX1,ACVR1B,ACVR2A
GO:0045084	positive regulation of interleukin-12 biosynthetic process	0.03703923425457004	0.03703923425457004	+1	TLR4
GO:0035710	CD4-positive, alpha-beta T cell activation	0.03703923425457004	0.03703923425457004	+1	RUNX1,TGFBR2,CBFB
GO:0035801	adrenal cortex development	0.03703923425457004	0.03703923425457004	+1	WT1
GO:0035802	adrenal cortex formation	0.03703923425457004	0.03703923425457004	+1	WT1
GO:0044334	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	0.03703923425457004	0.03703923425457004	+1	CTNNB1
GO:0036215	response to stem cell factor	0.03703923425457004	0.03703923425457004	+1	KIT
GO:1903463	regulation of mitotic cell cycle DNA replication	0.03703923425457004	0.03703923425457004	+1	CHEK2
GO:0072166	posterior mesonephric tubule development	0.03703923425457004	0.03703923425457004	+1	WT1
GO:0072301	regulation of metanephric glomerular mesangial cell proliferation	0.03703923425457004	0.03703923425457004	+1	WT1
GO:0099404	mitotic sister chromatid cohesion, telomeric	0.03703923425457004	0.03703923425457004	+1	ATRX
GO:0140066	peptidyl-lysine crotonylation	0.03703923425457004	0.03703923425457004	+1	EP300
GO:1900224	positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	0.03703923425457004	0.03703923425457004	+1	SMAD2
GO:0021860	pyramidal neuron development	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0060948	cardiac vascular smooth muscle cell development	0.03703923425457004	0.03703923425457004	+1	NOTCH1
GO:0060916	mesenchymal cell proliferation involved in lung development	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0007352	zygotic specification of dorsal/ventral axis	0.03703923425457004	0.03703923425457004	+1	SMAD2
GO:1904761	negative regulation of myofibroblast differentiation	0.03703923425457004	0.03703923425457004	+1	RB1
GO:2000468	regulation of peroxidase activity	0.03703923425457004	0.03703923425457004	+1	LRRK2
GO:0060693	regulation of branching involved in salivary gland morphogenesis	0.03703923425457004	0.03703923425457004	+1	HGF
GO:2001074	regulation of metanephric ureteric bud development	0.03703923425457004	0.03703923425457004	+1	WT1
GO:0080111	DNA demethylation	0.03703923425457004	0.03703923425457004	+1	TET2,USP9X
GO:2001076	positive regulation of metanephric ureteric bud development	0.03703923425457004	0.03703923425457004	+1	WT1
GO:1990418	response to insulin-like growth factor stimulus	0.03703923425457004	0.03703923425457004	+1	AKT1
GO:0060767	epithelial cell proliferation involved in prostate gland development	0.03703923425457004	0.03703923425457004	+1	SOX9
GO:0021869	forebrain ventricular zone progenitor cell division	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0061031	endodermal digestive tract morphogenesis	0.03703923425457004	0.03703923425457004	+1	SOX17
GO:0099403	maintenance of mitotic sister chromatid cohesion, telomeric	0.03703923425457004	0.03703923425457004	+1	ATRX
GO:0016578	histone deubiquitination	0.03703923425457004	0.03703923425457004	+1	BAP1,ASXL1
GO:1905279	regulation of retrograde transport, endosome to Golgi	0.03703923425457004	0.03703923425457004	+1	LRRK2
GO:2000639	negative regulation of SREBP signaling pathway	0.03703923425457004	0.03703923425457004	+1	FBXW7
GO:2000620	positive regulation of histone H4-K16 acetylation	0.03703923425457004	0.03703923425457004	+1	BRCA1
GO:1905863	invadopodium organization	0.03703923425457004	0.03703923425457004	+1	NAV3
GO:0007406	negative regulation of neuroblast proliferation	0.03703923425457004	0.03703923425457004	+1	NF1
GO:0071866	negative regulation of apoptotic process in bone marrow cell	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0072034	renal vesicle induction	0.03703923425457004	0.03703923425457004	+1	SOX9
GO:0010768	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	0.03703923425457004	0.03703923425457004	+1	TAF1
GO:0098679	regulation of carbohydrate catabolic process by regulation of transcription from RNA polymerase II promoter	0.03703923425457004	0.03703923425457004	+1	NCOR1
GO:2000758	positive regulation of peptidyl-lysine acetylation	0.03703923425457004	0.03703923425457004	+1	BRCA1,SMAD4
GO:1904908	negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric	0.03703923425457004	0.03703923425457004	+1	ATRX
GO:1990428	miRNA transport	0.03703923425457004	0.03703923425457004	+1	TGFBR2
GO:1904907	regulation of maintenance of mitotic sister chromatid cohesion, telomeric	0.03703923425457004	0.03703923425457004	+1	ATRX
GO:0021872	forebrain generation of neurons	0.03703923425457004	0.03703923425457004	+1	ERBB4,FGFR2
GO:2000683	regulation of cellular response to X-ray	0.03703923425457004	0.03703923425457004	+1	GATA3
GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0010906	regulation of glucose metabolic process	0.03703923425457004	0.03703923425457004	+1	AKT1,EP300,FOXA2
GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0097324	melanocyte migration	0.03703923425457004	0.03703923425457004	+1	KIT
GO:0060056	mammary gland involution	0.03703923425457004	0.03703923425457004	+1	ELF3
GO:0007440	foregut morphogenesis	0.03703923425457004	0.03703923425457004	+1	SOX17
GO:2000346	negative regulation of hepatocyte proliferation	0.03703923425457004	0.03703923425457004	+1	FBXW7
GO:1903336	negative regulation of vacuolar transport	0.03703923425457004	0.03703923425457004	+1	LRRK2
GO:0060024	rhythmic synaptic transmission	0.03703923425457004	0.03703923425457004	+1	PTEN
GO:1905524	negative regulation of protein autoubiquitination	0.03703923425457004	0.03703923425457004	+1	TAF1
GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	0.03703923425457004	0.03703923425457004	+1	NCOR1
GO:0071372	cellular response to follicle-stimulating hormone stimulus	0.03703923425457004	0.03703923425457004	+1	NOTCH1
GO:1903378	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	0.03703923425457004	0.03703923425457004	+1	FBXW7
GO:2000195	negative regulation of female gonad development	0.03703923425457004	0.03703923425457004	+1	WT1
GO:0007538	primary sex determination	0.03703923425457004	0.03703923425457004	+1	SOX9
GO:1903464	negative regulation of mitotic cell cycle DNA replication	0.03703923425457004	0.03703923425457004	+1	CHEK2
GO:0021551	central nervous system morphogenesis	0.03703923425457004	0.03703923425457004	+1	ERBB4
GO:0097156	fasciculation of motor neuron axon	0.03703923425457004	0.03703923425457004	+1	EPHA3
GO:1902823	negative regulation of late endosome to lysosome transport	0.03703923425457004	0.03703923425457004	+1	LRRK2
GO:0060601	lateral sprouting from an epithelium	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0060221	retinal rod cell differentiation	0.03703923425457004	0.03703923425457004	+1	SOX9
GO:0072361	regulation of glycolytic process by regulation of transcription from RNA polymerase II promoter	0.03703923425457004	0.03703923425457004	+1	NCOR1
GO:0060594	mammary gland specification	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:1901674	regulation of histone H3-K27 acetylation	0.03703923425457004	0.03703923425457004	+1	SIN3A
GO:0021859	pyramidal neuron differentiation	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:1901963	regulation of cell proliferation involved in outflow tract morphogenesis	0.03703923425457004	0.03703923425457004	+1	CTNNB1
GO:0060592	mammary gland formation	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0060572	morphogenesis of an epithelial bud	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0060484	lung-associated mesenchyme development	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:1902751	positive regulation of cell cycle G2/M phase transition	0.03703923425457004	0.03703923425457004	+1	NPM1,CCND1
GO:0021847	ventricular zone neuroblast division	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:0060442	branching involved in prostate gland morphogenesis	0.03703923425457004	0.03703923425457004	+1	FGFR2
GO:1904028	positive regulation of collagen fibril organization	0.03703923425457004	0.03703923425457004	+1	RB1
GO:1902499	positive regulation of protein autoubiquitination	0.03703923425457004	0.03703923425457004	+1	LRRK2
GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	0.03703923425457004	0.03703923425457004	+1	TP53,TAF1
GO:0014036	neural crest cell fate specification	0.03703923425457004	0.03703923425457004	+1	SOX9
GO:1905289	regulation of CAMKK-AMPK signaling cascade	0.03703923425457004	0.03703923425457004	+1	LRRK2
GO:0042098	T cell proliferation	0.03748689758329515	0.03748689758329515	+1	CDKN2A,PIK3CG,TGFBR2,MAPK8IP1
GO:0045589	regulation of regulatory T cell differentiation	0.0378916453571834	0.0378916453571834	+1	RUNX1,CBFB
GO:1903363	negative regulation of cellular protein catabolic process	0.0378916453571834	0.0378916453571834	+1	CDKN2A,TAF1,RPL5
GO:1990874	vascular smooth muscle cell proliferation	0.0378916453571834	0.0378916453571834	+1	PTEN,CDKN1B,CDKN1A
GO:0043303	mast cell degranulation	0.0378916453571834	0.0378916453571834	+1	PIK3CG,KIT
GO:0045833	negative regulation of lipid metabolic process	0.0378916453571834	0.0378916453571834	+1	FBXW7,AKT1,BRCA1
GO:0043407	negative regulation of MAP kinase activity	0.0378916453571834	0.0378916453571834	+1	NF1,PPP2R1A,MAPK8IP1
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.0378916453571834	0.0378916453571834	+1	FBXW7,AKT1
